tijd,meetwaarde
0.067,0
0.115,0
0.179,0
0.226,0
0.29,0
0.354,0
0.417,0
0.481,0
0.528,0
0.59,0
0.654,0
0.716,0
0.764,0
0.796,0
0.843,0
0.89,0
0.938,0
0.985,0
1.033,0
1.065,0
1.113,0
1.161,0
1.209,0
1.241,0
1.289,0
1.319,0
1.351,0
1.383,0
1.43,0
1.477,0
1.524,0
1.572,0
1.619,0
1.683,0
1.745,0
1.808,0
1.871,0
1.934,0
1.982,0
2.03,0
2.077,0
2.141,0
2.205,0
2.269,0
2.332,0
2.38,0
2.411,0
2.458,0
2.505,0
2.537,0
2.584,0
2.616,0
2.664,0
2.712,0
2.76,0
2.806,0
2.836,0
2.884,0
2.932,0
2.979,0
3.027,0
3.059,0
3.106,0
3.17,0
3.233,0
3.297,0
3.36,0
3.423,0
3.471,0
3.532,0
3.579,0
3.643,0
3.707,0
3.769,0
3.816,0
3.864,0
3.911,0
3.956,0
4.004,0
4.052,0
4.1,0
4.148,0
4.196,0
4.228,0
4.275,0
4.307,0
4.354,0
4.402,0
4.45,0
4.482,0
4.528,0
4.576,0
4.638,0
4.7,0
4.764,0
4.827,0
4.89,0
4.922,0
4.953,0
5.001,0
5.032,0
5.062,0
5.094,0
5.126,0
5.174,0
5.206,0
5.254,0
5.301,0
5.348,0
5.394,0
5.424,0
5.486,0
5.548,0
5.595,0
5.642,0
5.689,0
5.737,0
5.784,0
5.831,0
5.863,0
5.895,0
5.927,0
5.974,0
6.022,0
6.07,0
6.118,0
6.15,0
6.197,0
6.229,0
6.261,0
6.293,0
6.341,0
6.389,0
6.421,0
6.469,0
6.517,0
6.549,0
6.595,0
6.626,0
6.674,0
6.705,0
6.737,0
6.767,0
6.83,0
6.878,0
6.94,0
7.003,0
7.051,0
7.099,0
7.147,0
7.211,0
7.274,0
7.337,0
7.401,0
7.448,0
7.512,0
7.576,0
7.607,0
7.655,0
7.7,0
7.732,0
7.779,0
7.811,0
7.859,0
7.907,0
7.938,0
7.986,0
8.034,0
8.081,0
8.113,0
8.16,0
8.208,0
8.256,0
8.304,0
8.351,0
8.383,0
8.429,0
8.476,0
8.54,0
8.603,0
8.651,0
8.714,0
8.777,0
8.823,0
8.87,0
8.901,0
8.949,0
8.981,0
9.029,0
9.077,0
9.109,0
9.157,0
9.188,0
9.236,0
9.284,0
9.33,0
9.378,0
9.41,0
9.442,0
9.473,0
9.521,0
9.552,0
9.584,0
9.631,0
9.679,0
9.711,0
9.743,0
9.791,0
9.838,0
9.901,0
9.964,0
10.028,0
10.092,0
10.156,0
10.204,0
10.268,0
10.315,0
10.362,0
10.426,0
10.474,0
10.538,0
10.586,0
10.649,0
10.711,0
10.773,0
10.82,0
10.867,0
10.913,0
10.96,0
11.006,0
11.037,0
11.069,0
11.117,0
11.165,0
11.211,0
11.275,0
11.323,0
11.387,0
11.433,0
11.481,0
11.527,0
11.574,0
