tijd,meetwaarde
0.036,0
0.068,0
0.116,0
0.164,0
0.211,0
0.259,0
0.305,0
0.368,0
0.432,0
0.496,0
0.542,0
0.605,0
0.669,0
0.717,0
0.781,0
0.845,0
0.909,0
0.956,0
1.019,0
1.067,0
1.131,0
1.193,0
1.257,0
1.305,0
1.351,0
1.399,0
1.446,0
1.493,0
1.525,0
1.573,0
1.605,0
1.653,0
1.7,0
1.748,0
1.78,0
1.828,0
1.876,0
1.908,0
1.956,0
2.003,0
2.049,0
2.08,0
2.112,0
2.16,0
2.192,0
2.239,0
2.286,0
2.318,0
2.366,0
2.398,0
2.429,0
2.492,0
2.555,0
2.617,0
2.68,0
2.744,0
2.806,0
2.854,0
2.902,0
2.964,0
2.996,0
3.042,0
3.072,0
3.119,0
3.151,0
3.197,0
3.243,0
3.307,0
3.37,0
3.418,0
3.481,0
3.545,0
3.608,0
3.67,0
3.733,0
3.781,0
3.829,0
3.893,0
3.956,0
4.004,0
4.052,0
4.1,0
4.162,0
4.21,0
4.242,0
4.288,0
4.319,0
4.366,0
4.413,0
4.445,0
4.492,0
4.524,0
4.572,0
4.62,0
4.666,0
4.713,0
4.744,0
4.792,0
4.856,0
4.92,0
4.984,0
5.047,0
5.11,0
5.157,0
5.221,0
5.268,0
5.315,0
5.363,0
5.411,0
5.457,0
5.505,0
5.568,0
5.615,0
5.646,0
5.691,0
5.737,0
5.783,0
5.83,0
5.862,0
5.91,0
5.941,0
6.005,0
6.069,0
6.133,0
6.196,0
6.258,0
6.322,0
6.37,0
6.417,0
6.479,0
6.541,0
6.588,0
6.62,0
6.652,0
6.699,0
6.746,0
6.793,0
6.841,0
6.857,0
6.905,0
6.952,0
6.984,0
7.016,0
7.063,0
7.094,0
7.126,0
7.157,0
7.205,0
7.252,0
7.283,0
7.346,0
7.41,0
7.458,0
7.504,0
7.552,0
7.6,0
7.647,0
7.709,0
7.772,0
7.835,0
7.883,0
7.947,0
8.011,0
8.057,0
8.089,0
8.137,0
8.168,0
8.184,0
8.232,0
8.279,0
8.31,0
8.357,0
8.404,0
8.451,0
8.498,0
8.546,0
8.593,0
8.655,0
8.718,0
8.749,0
8.795,0
8.843,0
8.891,0
8.955,0
9.003,0
9.067,0
9.129,0
9.192,0
9.24,0
9.303,0
9.349,0
9.397,0
9.429,0
