tijd,meetwaarde
26.911,0
26.942,0
26.99,0
27.021,0
27.068,0
27.131,0
27.179,0
27.227,0
27.29,0
27.338,0
27.386,0
27.434,0
27.481,0
27.529,0
27.577,0
27.625,0
27.673,0
27.721,0
27.769,0
27.832,0
27.88,0
27.944,0
28.007,0
28.054,0
28.101,0
28.165,0
28.228,0
28.292,0
28.356,0
28.42,0
28.484,0
28.547,0
28.595,0
28.642,0
28.658,0
28.69,0
28.722,0
28.754,0
28.786,0
28.818,0
28.85,0
28.898,0
28.946,0
28.975,0
29.022,0
29.07,0
29.101,0
29.133,0
29.165,0
29.213,0
29.244,0
29.276,0
29.308,0
29.355,0
29.403,0
29.451,0
29.483,0
29.515,0
29.547,0
29.594,0
29.642,0
29.674,0
29.706,0
29.737,0
29.769,0
29.801,0
29.833,0
29.881,0
29.913,0
29.959,0
30.007,0
30.053,0
30.115,0
30.178,0
30.242,0
30.306,0
30.354,0
30.402,0
30.45,0
30.513,0
30.576,0
30.623,0
30.671,0
30.719,0
30.767,0
30.831,0
30.878,0
30.926,0
30.99,0
31.054,0
31.102,0
31.165,0
31.196,0
31.243,0
31.274,0
31.306,0
31.354,0
31.386,0
31.418,0
31.465,0
31.496,0
31.544,0
31.576,0
31.623,0
31.67,0
31.702,0
31.734,0
31.766,0
31.813,0
31.845,0
31.893,0
31.925,0
31.956,0
31.988,0
32.036,0
32.067,0
32.115,0
32.146,0
32.178,0
32.225,0
32.288,0
32.336,0
32.383,0
32.43,0
32.478,0
32.526,0
32.574,0
32.622,0
32.67,0
32.733,0
32.795,0
32.843,0
32.907,0
32.97,0
33.034,0
33.096,0
33.128,0
33.176,0
33.224,0
33.288,0
33.32,0
33.368,0
33.4,0
33.447,0
33.479,0
33.511,0
33.542,0
33.574,0
33.606,0
33.654,0
33.686,0
33.734,0
33.782,0
33.83,0
33.86,0
33.908,0
33.94,0
33.988,0
34.02,0
34.068,0
34.115,0
34.163,0
34.195,0
34.241,0
34.289,0
34.335,0
34.383,0
34.415,0
34.46,0
34.508,0
34.554,0
34.601,0
34.664,0
34.728,0
34.791,0
34.854,0
34.918,0
34.965,0
35.013,0
35.077,0
35.124,0
35.156,0
35.188,0
35.235,0
35.282,0
35.329,0
35.361,0
35.407,0
35.439,0
35.487,0
35.535,0
35.566,0
35.614,0
35.646,0
35.694,0
35.726,0
35.756,0
35.804,0
35.852,0
35.9,0
35.948,0
35.996,0
36.044,0
36.091,0
36.121,0
36.169,0
36.216,0
36.279,0
36.34,0
36.403,0
36.464,0
36.511,0
36.559,0
36.605,0
36.653,0
36.701,0
36.749,0
36.797,0
36.845,0
36.891,0
36.939,0
36.971,0
37.019,0
37.067,0
37.082,0
37.13,0
37.162,0
37.21,0
37.255,0
37.303,0
37.351,0
37.399,0
37.446,0
37.509,0
37.573,0
37.621,0
37.683,0
37.731,0
37.779,0
37.827,0
37.874,0
37.938,0
38.002,0
38.049,0
38.095,0
38.142,0
38.19,0
38.253,0
38.301,0
38.348,0
38.395,0
38.427,0
38.474,0
38.506,0
38.553,0
38.6,0
38.648,0
38.68,0
38.711,0
38.759,0
38.807,0
38.854,0
38.902,0
38.934,0
38.981,0
39.029,0
39.06,0
39.108,0
39.14,0
39.172,0
39.22,0
39.268,0
39.316,0
39.363,0
39.394,0
39.458,0
39.521,0
39.568,0
39.631,0
39.678,0
39.74,0
39.787,0
39.835,0
39.883,0
39.947,0
39.978,0
40.01,0
40.041,0
40.089,0
40.137,0
40.184,0
40.216,0
40.264,0
40.296,0
40.328,0
40.36,0
40.392,0
40.408,0
40.44,0
40.472,0
40.518,0
40.565,0
40.613,0
40.66,0
40.707,0
40.754,0
40.8,0
40.848,0
40.893,0
40.957,0
41.02,0
41.068,0
41.115,0
41.146,0
41.194,0
41.242,0
41.305,0
41.369,0
41.417,0
41.48,0
41.542,0
41.59,0
41.622,0
41.67,0
41.717,0
41.765,0
41.812,0
41.844,0
41.892,0
41.94,0
41.987,0
42.035,0
42.083,0
42.13,0
42.178,0
42.226,0
42.274,0
42.321,0
42.369,0
42.417,0
42.464,0
42.512,0
42.56,0
42.608,0
42.656,0
42.686,0
42.718,0
42.766,0
42.814,0
42.846,0
42.894,0
42.925,0
42.957,0
43.005,0
43.053,0
43.085,0
43.133,0
43.165,0
43.213,0
43.261,0
43.307,0
43.339,0
43.371,0
43.419,0
43.467,0
43.515,0
43.562,0
43.61,0
43.642,0
43.673,0
43.737,0
43.785,0
43.833,0
43.895,0
43.958,0
44.022,0
44.07,0
44.133,0
44.196,0
44.259,0
44.307,0
44.371,0
44.433,0
44.496,0
44.558,0
44.59,0
44.638,0
44.67,0
44.701,0
44.748,0
44.78,0
44.812,0
44.859,0
44.907,0
44.939,0
44.986,0
45.017,0
45.064,0
45.096,0
45.144,0
45.176,0
45.223,0
45.271,0
45.319,0
45.366,0
45.414,0
45.446,0
45.494,0
45.556,0
45.62,0
45.651,0
45.715,0
45.778,0
45.842,0
45.89,0
45.953,0
46.016,0
46.08,0
46.127,0
46.191,0
46.239,0
46.286,0
46.334,0
46.398,0
46.462,0
46.51,0
46.574,0
46.622,0
46.669,0
46.733,0
46.796,0
46.844,0
46.908,0
46.972,0
47.019,0
47.082,0
47.13,0
47.178,0
47.226,0
47.273,0
47.305,0
47.353,0
47.4,0
47.447,0
47.495,0
47.543,0
47.591,0
47.639,0
47.687,0
47.735,0
47.781,0
47.829,0
47.861,0
47.893,0
47.941,0
47.973,0
48.005,0
48.037,0
48.085,0
48.133,0
48.164,0
48.212,0
48.244,0
48.292,0
48.34,0
48.371,0
48.419,0
48.466,0
48.514,0
48.56,0
48.608,0
48.656,0
48.704,0
48.752,0
48.8,0
48.831,0
48.863,0
48.91,0
48.942,0
48.99,0
49.022,0
49.07,0
49.102,0
49.134,0
49.166,0
49.198,0
49.246,0
49.278,0
49.309,0
49.341,0
49.373,0
49.405,0
49.452,0
49.5,0
49.564,0
49.628,0
49.691,0
49.739,0
49.801,0
49.863,0
49.925,0
49.988,0
50.018,0
50.049,0
50.08,0
50.112,0
50.144,0
50.192,0
50.224,0
50.256,0
50.288,0
50.319,0
50.35,0
50.382,0
50.414,0
50.462,0
50.509,0
50.541,0
50.573,0
50.605,0
50.637,0
50.669,0
50.716,0
50.764,0
50.796,0
50.844,0
50.876,0
50.923,0
50.968,0
51.032,0
51.08,0
51.127,0
51.19,0
51.237,0
51.285,0
51.333,0
51.381,0
51.429,0
51.493,0
51.557,0
51.603,0
51.667,0
51.715,0
51.778,0
51.826,0
51.89,0
51.938,0
52.0,0
52.048,0
52.096,0
52.144,0
52.176,0
52.224,0
52.255,0
52.303,0
52.351,0
52.383,0
52.414,0
52.462,0
52.509,0
52.541,0
52.587,0
52.635,0
52.683,0
52.731,0
52.778,0
52.826,0
52.858,0
52.889,0
52.905,0
52.953,0
53.0,0
53.046,0
53.077,0
53.141,0
53.189,0
53.252,0
53.3,0
53.348,0
53.412,0
53.474,0
53.538,0
53.586,0
53.648,0
53.696,0
53.759,0
53.806,0
53.854,0
53.902,0
53.95,0
53.997,0
54.061,0
54.125,0
54.173,0
54.22,0
54.268,0
54.3,0
54.332,0
54.379,0
54.427,0
54.475,0
54.522,0
54.57,0
54.602,0
54.649,0
54.697,0
54.728,0
54.744,0
54.792,0
54.839,0
54.871,0
54.919,0
54.967,0
54.999,0
55.029,0
55.061,0
55.107,0
55.155,0
55.186,0
55.217,0
55.249,0
55.281,0
55.313,0
55.345,0
55.391,0
55.438,0
55.486,0
55.533,0
55.597,0
55.645,0
55.707,0
55.755,0
55.803,0
55.851,0
55.898,0
55.962,0
56.01,0
56.058,0
56.122,0
56.186,0
56.233,0
56.281,0
56.345,0
56.393,0
56.456,0
56.519,0
56.565,0
56.596,0
56.627,0
56.675,0
56.707,0
56.755,0
56.803,0
56.851,0
56.899,0
56.931,0
56.979,0
57.009,0
57.056,0
57.104,0
57.135,0
57.167,0
57.199,0
57.247,0
57.294,0
57.342,0
57.389,0
57.437,0
57.485,0
57.533,0
57.58,0
57.627,0
57.675,0
57.737,0
57.801,0
57.865,0
57.929,0
57.992,0
58.054,0
58.117,0
58.164,0
58.227,0
58.259,0
58.307,0
58.355,0
58.403,0
58.451,0
58.498,0
58.561,0
58.609,0
58.64,0
58.687,0
58.719,0
58.766,0
58.798,0
58.845,0
58.877,0
58.925,0
58.972,0
59.02,0
59.067,0
59.115,0
59.146,0
59.194,0
59.226,0
59.274,0
59.306,0
59.337,0
59.385,0
59.433,0
59.465,0
59.513,0
59.544,0
59.592,0
59.64,0
59.703,0
59.767,0
59.814,0
59.878,0
59.924,0
59.955,0
59.987,0
60.035,0
60.099,0
60.147,0
60.21,0
60.258,0
60.321,0
60.385,0
60.432,0
60.479,0
60.527,0
60.575,0
60.638,0
60.701,0
60.749,0
60.781,0
60.813,0
60.861,0
60.892,0
60.924,0
60.956,0
60.987,0
61.034,0
61.082,0
61.113,0
61.145,0
61.177,0
61.209,0
61.257,0
61.289,0
61.337,0
61.368,0
61.416,0
61.448,0
61.495,0
61.543,0
61.575,0
61.607,0
61.639,0
61.671,0
61.718,0
61.765,0
61.813,0
61.86,0
61.908,0
61.956,0
62.004,0
62.051,0
62.097,0
62.144,0
62.208,0
62.27,0
62.333,0
62.396,0
62.46,0
62.523,0
62.571,0
62.635,0
62.682,0
62.729,0
62.776,0
62.808,0
62.871,0
62.919,0
62.966,0
63.013,0
63.045,0
63.076,0
63.106,0
63.153,0
63.2,0
63.262,0
63.326,0
63.39,0
63.438,0
63.502,0
63.565,0
63.628,0
63.692,0
63.74,0
63.804,0
63.868,0
63.932,0
63.978,0
64.042,0
64.089,0
64.137,0
64.2,0
64.262,0
64.309,0
64.341,0
64.371,0
64.418,0
64.449,0
64.465,0
64.512,0
64.544,0
64.575,0
64.607,0
64.639,0
64.686,0
64.718,0
64.749,0
64.797,0
64.829,0
64.877,0
64.909,0
64.957,0
65.005,0
65.053,0
65.085,0
65.132,0
65.164,0
65.212,0
65.274,0
65.322,0
65.37,0
65.433,0
65.496,0
65.56,0
65.608,0
65.672,0
65.736,0
65.799,0
65.862,0
65.924,0
65.971,0
66.019,0
66.066,0
66.113,0
66.145,0
66.177,0
66.209,0
66.24,0
66.287,0
66.319,0
66.367,0
66.399,0
66.447,0
66.478,0
66.526,0
66.574,0
66.621,0
66.668,0
66.716,1348
66.764,10824
66.812,16196
66.86,18785
66.908,19770
66.94,19836
66.972,19553
67.003,19128
67.051,18613
67.067,17712
67.099,17394
67.147,16786
67.194,15958
67.226,12448
67.274,9362
67.322,6015
67.352,3870
67.4,2908
67.448,1865
67.496,1223
67.544,781
67.576,490
67.608,348
67.656,235
67.687,125
67.734,72
67.782,0
67.83,0
67.862,0
67.91,0
67.958,0
67.99,0
68.022,0
68.07,0
68.133,0
68.197,0
68.245,0
68.292,0
68.356,0
68.404,0
68.436,0
68.499,0
68.562,0
68.609,0
68.673,0
68.736,0
68.784,0
68.831,0
68.895,0
68.943,0
69.007,0
69.071,0
69.119,0
69.167,0
69.215,0
69.262,0
69.31,0
69.342,0
69.406,0
69.47,0
69.518,0
69.566,0
69.613,0
69.661,0
69.708,0
69.756,0
69.804,0
69.852,0
69.9,0
69.948,0
69.995,0
70.043,0
70.09,0
70.106,0
70.154,0
70.202,0
70.234,0
70.282,0
70.33,0
70.361,0
70.409,0
70.441,0
70.489,0
70.521,0
70.553,0
70.601,0
70.664,0
70.711,0
70.759,0
70.79,0
70.837,0
70.885,0
70.933,0
70.979,0
71.026,0
71.074,0
71.121,0
71.169,0
71.217,0
71.265,0
71.296,0
71.328,0
71.376,0
71.424,0
71.471,0
71.519,0
71.567,0
71.599,0
71.646,0
71.694,0
71.742,0
71.79,0
71.837,0
71.885,0
71.933,0
71.965,0
72.012,0
72.058,0
72.121,0
72.185,0
72.232,0
72.28,0
72.328,0
72.391,0
72.454,0
72.518,0
72.566,0
72.613,0
72.661,0
72.725,0
72.773,0
72.837,0
72.885,0
72.932,0
72.978,0
73.026,0
73.073,0
73.103,0
73.151,0
73.182,0
73.214,0
73.246,0
73.294,0
73.325,0
73.341,0
73.373,0
73.405,0
73.453,0
73.485,0
73.517,0
73.549,0
73.581,0
73.597,0
73.629,0
73.677,0
73.724,0
73.772,0
73.804,0
73.852,0
73.883,0
73.931,0
73.962,0
73.993,0
74.04,0
74.102,0
74.149,0
74.213,0
74.261,0
74.325,0
74.372,0
74.419,0
74.466,0
74.53,0
74.578,0
74.626,0
74.69,0
74.738,0
74.802,0
74.849,0
74.897,0
74.945,0
74.993,0
75.04,0
75.103,0
75.135,0
75.167,0
75.215,0
75.262,0
75.278,0
75.309,0
75.355,0
75.387,0
75.419,0
75.451,0
75.499,0
75.531,0
75.562,0
75.609,0
75.657,0
75.689,0
75.721,0
75.753,0
75.801,0
75.847,0
75.894,0
75.926,0
75.974,0
76.022,0
76.054,0
76.085,0
76.117,0
76.179,0
76.227,0
76.274,0
76.338,0
76.385,0
76.433,0
76.465,0
76.513,0
76.561,0
76.608,0
76.672,0
76.736,0
76.784,0
76.848,0
76.88,0
76.927,0
76.991,0
77.055,0
77.118,0
77.182,0
77.23,0
77.277,0
77.338,0
77.386,0
77.418,0
77.466,0
77.514,0
77.562,0
77.61,0
77.658,0
77.705,0
77.737,0
77.769,0
77.817,0
77.849,0
77.881,0
77.913,0
77.945,0
77.977,0
78.009,0
78.041,0
78.072,0
78.104,0
78.152,0
78.184,0
78.216,0
78.248,0
78.28,0
78.328,0
78.376,0
78.408,0
78.455,0
78.487,0
78.519,0
78.567,0
78.615,0
78.662,0
78.694,0
78.726,0
78.758,0
78.805,0
78.853,0
78.885,0
78.917,0
78.948,0
78.995,0
79.043,0
79.091,0
79.139,0
79.185,0
79.233,0
79.264,0
79.296,0
79.328,0
79.376,0
79.422,0
79.454,0
79.486,0
79.534,0
79.581,0
79.628,0
79.676,0
79.724,0
79.77,0
79.834,0
79.898,0
79.961,0
80.025,0
80.073,0
80.136,0
80.168,0
80.216,0
80.264,0
80.311,0
80.375,0
80.423,0
80.487,0
80.535,0
80.583,0
80.646,0
80.709,0
80.772,0
80.836,0
80.9,0
80.964,0
81.012,0
81.075,0
81.123,0
81.186,0
81.218,0
81.248,0
81.279,0
81.327,0
81.358,0
81.39,0
81.422,0
81.453,0
81.485,0
81.533,0
81.581,0
81.629,0
81.677,0
81.725,0
81.773,0
81.82,0
81.836,0
81.868,0
81.9,0
81.932,0
81.98,0
82.012,0
82.06,0
82.108,0
82.14,0
82.171,0
82.203,0
82.234,0
82.265,0
82.313,0
82.345,0
82.392,0
82.44,0
82.488,0
82.55,0
82.598,0
82.646,0
82.678,0
82.742,0
82.79,0
82.854,0
82.902,0
82.964,0
83.028,0
83.092,0
83.156,0
83.203,0
83.25,0
83.311,0
83.375,0
83.422,0
83.486,0
83.55,0
83.597,0
83.645,0
83.692,0
83.74,0
83.788,0
83.82,0
83.868,0
83.916,0
83.964,0
83.996,0
84.043,0
84.089,0
84.137,0
84.169,0
84.217,0
84.264,0
84.295,0
84.343,0
84.391,0
84.422,0
84.47,0
84.517,0
84.565,0
84.613,0
84.661,0
84.693,0
84.725,0
84.773,0
84.82,0
84.852,0
84.884,0
84.916,0
84.948,0
84.995,0
85.043,0
85.091,0
85.123,0
85.17,0
85.218,0
85.25,0
85.297,0
85.345,0
85.393,0
85.441,0
85.488,0
85.551,0
85.614,0
85.678,0
85.742,0
85.806,0
85.854,0
85.916,0
85.964,0
86.011,0
86.075,0
86.123,0
86.187,0
86.251,0
86.313,0
86.376,0
86.44,0
86.488,0
86.551,0
86.615,0
86.646,0
86.693,0
86.741,0
86.789,0
86.837,0
86.885,0
86.933,0
86.965,0
87.013,0
87.044,0
87.076,0
87.124,0
87.172,0
87.22,0
87.268,0
87.316,0
87.349,0
87.38,0
87.427,0
87.475,0
87.522,0
87.57,0
87.618,0
87.666,0
87.714,0
87.762,0
87.809,0
87.841,0
87.889,0
87.937,0
87.969,0
88.017,0
88.064,0
88.112,0
88.159,0
88.207,0
88.239,0
88.271,0
88.319,0
88.351,0
88.383,0
88.431,0
88.463,0
88.494,0
88.541,0
88.589,0
88.637,0
88.685,0
88.716,0
88.746,0
88.794,0
88.842,0
88.89,0
88.952,0
89.0,0
89.048,0
89.096,0
89.144,0
89.208,0
89.271,0
89.319,0
89.383,0
89.445,0
89.509,0
89.572,0
89.62,0
89.683,0
89.746,0
89.809,0
89.872,0
89.934,0
89.981,0
90.028,0
90.075,0
90.123,0
90.155,0
90.202,0
90.25,0
90.282,0
90.33,0
90.378,0
90.425,0
90.473,0
90.505,0
90.553,0
90.601,0
90.649,0
90.681,0
90.729,0
90.776,0
90.824,0
90.871,0
90.919,0
90.966,0
91.014,0
91.061,0
91.109,0
91.156,0
91.204,0
91.252,0
91.284,0
91.316,0
91.364,0
91.412,0
91.444,0
91.492,0
91.555,0
91.603,0
91.667,0
91.715,0
91.778,0
91.825,0
91.873,0
91.919,0
91.967,0
92.031,0
92.094,0
92.157,0
92.203,0
92.234,0
92.296,0
92.327,0
92.359,0
92.391,0
92.423,0
92.471,0
92.503,0
92.535,0
92.567,0
92.599,0
92.631,0
92.663,0
92.709,0
92.724,0
92.756,0
92.804,0
92.852,0
92.9,0
92.947,0
92.994,0
93.025,0
93.056,0
93.104,0
93.151,0
93.215,0
93.278,0
93.326,0
93.374,0
93.436,0
93.5,0
93.564,0
93.628,0
93.692,0
93.756,0
93.819,0
93.883,0
93.947,0
94.011,0
94.073,0
94.136,0
94.183,0
94.247,0
94.31,0
94.358,0
94.374,0
94.405,0
94.453,0
94.501,0
94.533,0
94.564,0
94.612,0
94.66,0
94.708,0
94.74,0
94.756,0
94.788,0
94.82,0
94.868,0
94.9,0
94.932,0
94.979,0
95.027,0
95.075,0
95.107,0
95.154,0
95.17,0
95.218,0
95.266,0
95.313,0
95.361,0
95.393,0
95.425,0
95.457,0
95.489,0
95.52,0
95.568,0
95.599,0
95.631,0
95.663,0
95.694,0
95.726,0
95.756,0
95.804,0
95.851,0
95.883,0
95.915,0
95.947,0
95.994,0
96.057,0
96.12,0
96.168,0
96.232,0
96.28,0
96.327,0
96.375,0
96.421,0
96.485,0
96.533,0
96.596,0
96.644,0
96.708,0
96.772,0
96.819,0
96.883,0
96.947,0
97.01,0
97.073,0
97.137,0
97.184,0
97.232,0
97.28,0
97.328,0
97.392,0
97.439,0
97.487,0
97.535,0
97.582,0
97.63,0
97.678,0
97.71,0
97.758,0
97.806,0
97.854,0
97.902,0
97.949,0
97.981,0
98.013,0
98.045,0
98.092,0
98.124,0
98.172,0
98.204,0
98.252,0
98.284,0
98.315,0
98.347,0
98.379,0
98.395,0
98.442,0
98.489,0
98.521,0
98.569,0
98.616,0
98.648,0
98.695,0
98.743,0
98.807,0
98.839,0
98.855,0
98.903,0
98.951,0
98.999,0
99.031,0
99.078,0
99.109,0
99.158,0
99.189,0
99.237,0
99.285,0
99.334,0
99.381,0
99.412,0
99.46,0
99.492,0
99.524,0
99.571,0
99.633,0
99.696,0
99.744,0
99.791,0
99.837,0
99.901,0
99.949,0
100.013,0
100.077,0
100.141,0
100.188,0
100.236,0
100.3,0
100.364,0
100.428,0
100.491,0
100.539,0
100.586,0
100.649,0
100.712,0
100.759,0
100.791,0
100.822,0
100.87,0
100.902,0
100.933,0
100.964,0
100.996,0
101.044,0
101.076,0
101.124,0
101.156,0
101.188,0
101.22,0
101.252,0
101.284,0
101.331,0
101.378,0
101.426,0
101.474,0
101.506,0
101.538,0
101.57,0
101.618,0
101.665,0
101.696,0
101.728,0
101.775,0
101.807,0
101.855,0
101.887,0
101.919,0
101.967,0
101.999,0
102.031,0
102.062,0
102.078,0
102.11,0
102.157,0
102.205,0
102.253,0
102.285,0
102.333,0
102.365,0
102.397,0
102.444,0
102.476,0
102.492,0
102.524,0
102.556,0
102.604,0
102.636,0
102.684,0
102.716,0
102.748,0
102.794,0
102.841,0
102.905,0
102.953,0
103.017,0
103.048,0
103.096,0
103.158,0
103.222,0
103.27,0
103.318,0
103.382,0
103.43,0
103.478,0
103.541,0
103.589,0
103.652,0
103.716,0
103.764,0
103.811,0
103.858,0
103.904,0
103.935,0
103.983,0
104.031,0
104.063,0
104.11,0
104.158,0
104.206,0
104.254,0
104.301,0
104.333,0
104.365,0
104.412,0
104.46,0
104.507,0
104.555,0
104.603,0
104.65,0
104.681,0
104.713,0
104.745,0
104.777,0
104.809,0
104.841,0
104.888,0
104.919,0
104.951,0
104.983,0
105.015,0
105.062,0
105.109,0
105.157,0
105.221,0
105.284,0
105.348,0
105.396,0
105.46,0
105.508,0
105.572,0
105.62,0
105.684,0
105.747,0
105.811,0
105.874,0
105.937,0
106.0,0
